,skill_id,skill_title,skill_type,skill_description,skill_description_combined
95,987b14e5d57ef3c8d47a8ae1038ce7a7adb25f1d91adb9cf90ca6e4f84daf48c,freight and cargo claim administration,tsc,perform claim documentation and procedures including filing and monitoring of claims and claim resolution,freight and cargo claim administration-perform claim documentation and procedures including filing and monitoring of claims and claim resolution
96,3cc45848a0f9168609aa6721f9a169dcae1ca27b6b4d15ad4da93f279d99e807,excellence in service,tsc,"develop a service framework to manage and address service challenges, and partner with partners to deliver service excellence","excellence in service-develop a service framework to manage and address service challenges, and partner with partners to deliver service excellence"
97,a2ec4c81e9dce8723a7c6ec1df75c8deee41b215bce50cc76e6322a8312eae0b,media law and compliance,tsc,manage the adherence to applicable legislations and compliance standards,media law and compliance-manage the adherence to applicable legislations and compliance standards
98,9310e160dd4fbeb559b0a9ab2c6db8aaa3a4534e8733d3a7c1fab1a38555663d,metal-based additive manufacturing,tsc,evaluate potential applications of additive manufacturing with a specialised emphasis on metallic component manufacturing,metal-based additive manufacturing-evaluate potential applications of additive manufacturing with a specialised emphasis on metallic component manufacturing
99,5b0216672f7018ee84b561b66d235e010852e8a4c65cfa71de2264d3e4692b7e,water storage system inspection and maintenance management,tsc,manage water storage system inspection and maintenance,water storage system inspection and maintenance management-manage water storage system inspection and maintenance
100,3245029e27ab41454198f82433c1e3fa39f1149cf6e3e0da561f4ec107730112,material studies and production processes,tsc,"administer the study of material properties and applications to facilitate production, construction, engineering and processing of materials into specific designs","material studies and production processes-administer the study of material properties and applications to facilitate production, construction, engineering and processing of materials into specific designs"
101,44d04fffcd9c6a44e93ac03192feb56ec5769a370cacfc83fe20bebe130362b5,audio programming,tsc,develop programs to implement interactive sound and sound effects within electronic games,audio programming-develop programs to implement interactive sound and sound effects within electronic games
102,4c6f9dd857c44fd650487dfaeb9afb78a049c9cdabeeafaae5ad788a942717e0,solutions design thinking,tsc,"construct solution based upon logic, imagination, intuition, and systemic reasoning, to explore possibilities of what can be and create desired outcomes that benefit the organisation and customers","solutions design thinking-construct solution based upon logic, imagination, intuition, and systemic reasoning, to explore possibilities of what can be and create desired outcomes that benefit the organisation and customers"
103,d861d3243414561d57b134baf8471396991ea332a436ba8130cfe97435fc325e,information collection,tsc,gather and measure data on topics targeted to answer relevant questions,information collection-gather and measure data on topics targeted to answer relevant questions
104,0c3885d67f36ed8a7adc6e0473b50d0ca5ae8f12ec9c73f3155f8cedc363bd6b,signal interlocking systems maintenance,tsc,implement preventive and corrective maintenance activities of signal interlocking systems,signal interlocking systems maintenance-implement preventive and corrective maintenance activities of signal interlocking systems
105,856060c38d504c7709338a4f0c949eb70d0c5820208d29679ec07f554e872269,airside driving,tsc,operate vehicles at the airside and verify functionality of vehicles,airside driving-operate vehicles at the airside and verify functionality of vehicles
106,2c075739a87aeb00833b6ca0bc0ecae67146714535ef0018a82c3260fdb8fa96,hazardous materials identification system (hmis) administration,tsc,establish procedures and documentation using hazardous materials identification system (hmis) for control and audit,hazardous materials identification system (hmis) administration-establish procedures and documentation using hazardous materials identification system (hmis) for control and audit
107,0cebc2e03f9f233d69043fc3d225e27eed2b90106c614e35eaa8bed60549b85c,treasury management,tsc,balance and optimise the organisation's cash needs and cash balances and determine the optimal financing of working capital,treasury management-balance and optimise the organisation's cash needs and cash balances and determine the optimal financing of working capital
108,8ebcf12afe2aaf1a7b4dec618e7a97c8403acb64c8e7b8c66dfa40d7d249173c,multimedia design,tsc,"develop, implement and integrate multiple forms of media such as sound, video and text to show an artistic expression. this includes use of linear multimedia technologies such as computer-generated digital graphics, sounds and animations.","multimedia design-develop, implement and integrate multiple forms of media such as sound, video and text to show an artistic expression. this includes use of linear multimedia technologies such as computer-generated digital graphics, sounds and animations."
109,4d83ab4376d3c37468643ef5c29920fd8b396283cd00fdc926efd7253d2f3e07,new product introduction for food,tsc,develop manufacturing plans and processes for new food products to achieve cost-effective production and meet research and development specifications,new product introduction for food-develop manufacturing plans and processes for new food products to achieve cost-effective production and meet research and development specifications
110,f6b994a8c50feb36148147ec1e054414e8191db3620957863bb4d93fbe5f28be,personal performance management,tsc,demonstrate self-awareness of one's personal development by capitalising on strengths and seeking for improvements to address weaknesses,personal performance management-demonstrate self-awareness of one's personal development by capitalising on strengths and seeking for improvements to address weaknesses
111,506d922a5d4592c17091b0fec5d7569b6b87ed1c4fb5e0d70084bb5cad60908a,airside operations management,tsc,plan and coordinate airside operational activities to ensure compliance with airside safety standards,airside operations management-plan and coordinate airside operational activities to ensure compliance with airside safety standards
